year,month,day_of_month,day_of_year,year_dec,frac_of_year,CO2
2011,4,24,113.514999999971,2011.311,0.310999999999922,393.5
2011,5,1,120.486499999964,2011.3301,0.330099999999902,394.33
2011,5,8,127.494500000031,2011.3493,0.349300000000085,393.08
2011,5,15,134.502500000015,2011.3685,0.36850000000004,395.1
2011,5,22,141.510499999998,2011.3877,0.387699999999995,395.29
2011,5,29,148.481999999991,2011.4068,0.406799999999976,394.41
2011,6,5,155.489999999975,2011.426,0.425999999999931,393.7
2011,6,12,162.498000000041,2011.4452,0.445200000000114,394
2011,6,19,169.506000000025,2011.4644,0.464400000000069,393.75
2011,6,26,176.514000000009,2011.4836,0.483600000000024,393.65
2011,7,3,183.485500000002,2011.5027,0.502700000000004,393.71
2011,7,10,190.493499999985,2011.5219,0.52189999999996,393.49
2011,7,17,197.501499999969,2011.5411,0.541099999999915,391.52
2011,7,24,204.509500000036,2011.5603,0.560300000000097,392.18
2011,7,31,211.517500000019,2011.5795,0.579500000000053,391.4
2011,8,7,218.489000000012,2011.5986,0.598600000000033,390.8
2011,8,14,225.496999999996,2011.6178,0.617799999999988,390.34
2011,8,21,232.504999999979,2011.637,0.636999999999944,389.59
2011,8,28,239.512999999963,2011.6562,0.656199999999899,389.7
2011,9,4,246.484500000039,2011.6753,0.675300000000107,389.24
2011,9,11,253.492500000023,2011.6945,0.694500000000062,389.35
2011,9,18,260.500500000006,2011.7137,0.713700000000017,389.29
2011,9,25,267.50849999999,2011.7329,0.732899999999972,388.87
2011,10,2,274.516499999974,2011.7521,0.752099999999928,388.98
2011,10,9,281.487999999966,2011.7712,0.771199999999908,389.01
2011,10,16,288.496000000033,2011.7904,0.790400000000091,389.23
2011,10,23,295.504000000017,2011.8096,0.809600000000046,389.44
2011,10,30,302.512,2011.8288,0.828800000000001,389.81
2011,11,6,309.483499999993,2011.8479,0.847899999999981,389.97
2011,11,13,316.491499999977,2011.8671,0.867099999999937,390.66
2011,11,20,323.499499999961,2011.8863,0.886299999999892,390.7
2011,11,27,330.507500000027,2011.9055,0.905500000000075,391.34
2011,12,4,337.515500000011,2011.9247,0.92470000000003,391.56
2011,12,11,344.487000000004,2011.9438,0.94380000000001,392.21
2011,12,18,351.494999999987,2011.963,0.962999999999965,392.65
2011,12,25,358.502999999971,2011.9822,0.982199999999921,392.4
2012,1,1,0.511000000037711,2012.0014,0.00140000000010332,393.15
2012,1,8,7.48250000003054,2012.0205,0.0205000000000837,393.57
2012,1,15,14.4540000000234,2012.0396,0.039600000000064,393.17
2012,1,22,21.4255000000162,2012.0587,0.0587000000000444,393.53
2012,1,29,28.4334999999999,2012.0779,0.0778999999999996,393.43
2012,2,5,35.4049999999927,2012.097,0.09699999999998,393.9
2012,2,12,42.3764999999855,2012.1161,0.11609999999996,393.68
2012,2,19,49.3479999999784,2012.1352,0.135199999999941,394.61
2012,2,26,56.355999999962,2012.1544,0.154399999999896,394.45
2012,3,4,63.3275000000378,2012.1735,0.173500000000104,393.73
2012,3,11,70.2990000000307,2012.1926,0.192600000000084,394.46
2012,3,18,77.2705000000235,2012.2117,0.211700000000064,394.98
2012,3,25,84.2785000000072,2012.2309,0.23090000000002,395.32
2012,4,1,91.25,2012.25,0.25,395.51
2012,4,8,98.2214999999928,2012.2691,0.26909999999998,396.81
2012,4,15,105.229499999976,2012.2883,0.288299999999936,396.35
2012,4,22,112.200999999969,2012.3074,0.307399999999916,396.8
2012,4,29,119.172499999962,2012.3265,0.326499999999896,397.11
2012,5,6,126.144000000038,2012.3456,0.345600000000104,397.32
2012,5,13,133.152000000022,2012.3648,0.364800000000059,397.18
2012,5,20,140.123500000014,2012.3839,0.38390000000004,396.31
2012,5,27,147.095000000007,2012.403,0.40300000000002,396.48
2012,6,3,154.0665,2012.4221,0.4221,395.93
2012,6,10,161.074499999984,2012.4413,0.441299999999956,396.43
2012,6,17,168.045999999977,2012.4604,0.460399999999936,395.77
2012,6,24,175.017499999969,2012.4795,0.479499999999916,395.45
2012,7,1,181.988999999962,2012.4986,0.498599999999897,395.15
2012,7,8,188.997000000029,2012.5178,0.517800000000079,394.56
2012,7,15,195.968500000022,2012.5369,0.53690000000006,394.66
2012,7,22,202.940000000015,2012.556,0.55600000000004,394.28
2012,7,29,209.911500000007,2012.5751,0.57510000000002,393.62
2012,8,5,216.919499999991,2012.5943,0.594299999999976,393.43
2012,8,12,223.890999999984,2012.6134,0.613399999999956,392.71
2012,8,19,230.862499999977,2012.6325,0.632499999999936,391.57
2012,8,26,237.83399999997,2012.6516,0.651599999999917,391.99
2012,9,2,244.842000000036,2012.6708,0.670800000000099,392.06
2012,9,9,251.813500000029,2012.6899,0.68990000000008,391.1
2012,9,16,258.785000000022,2012.709,0.70900000000006,390.99
2012,9,23,265.756500000015,2012.7281,0.72810000000004,391.09
2012,9,30,272.764499999998,2012.7473,0.747299999999996,391.02
2012,10,7,279.735999999991,2012.7664,0.766399999999976,391.18
2012,10,14,286.707499999984,2012.7855,0.785499999999956,391.11
2012,10,21,293.678999999977,2012.8046,0.804599999999937,391.56
2012,10,28,300.686999999961,2012.8238,0.823799999999892,391.78
2012,11,4,307.658500000036,2012.8429,0.8429000000001,392.52
2012,11,11,314.630000000029,2012.862,0.86200000000008,393.48
2012,11,18,321.601500000022,2012.8811,0.88110000000006,393.39
2012,11,25,328.609500000006,2012.9003,0.900300000000016,393.93
2012,12,2,335.580999999999,2012.9194,0.919399999999996,393.88
2012,12,9,342.552499999991,2012.9385,0.938499999999976,394.62
2012,12,16,349.560499999975,2012.9577,0.957699999999932,394.75
2012,12,23,356.531999999968,2012.9768,0.976799999999912,395.06
2012,12,30,363.503499999961,2012.9959,0.995899999999892,394.73
2013,1,6,5.51150000002735,2013.0151,0.0151000000000749,395.59
2013,1,13,12.4830000000202,2013.0342,0.0342000000000553,396.21
2013,1,20,19.4910000000039,2013.0534,0.0534000000000106,396.01
2013,1,27,26.4989999999875,2013.0726,0.0725999999999658,395.99
2013,2,3,33.5069999999712,2013.0918,0.0917999999999211,396.86
2013,2,10,40.5150000000378,2013.111,0.111000000000104,397.2
2013,2,17,47.4865000000307,2013.1301,0.130100000000084,397.37
2013,2,24,54.4945000000143,2013.1493,0.149300000000039,396.96
2013,3,3,61.502499999998,2013.1685,0.168499999999995,397.88
2013,3,10,68.5104999999817,2013.1877,0.18769999999995,397.17
2013,3,17,75.4819999999745,2013.2068,0.20679999999993,397.58
2013,3,24,82.4900000000412,2013.226,0.226000000000113,398.19
2013,3,31,89.4980000000248,2013.2452,0.245200000000068,398.3
2013,4,7,96.5060000000085,2013.2644,0.264400000000023,398
2013,4,14,103.513999999992,2013.2836,0.283599999999979,398.19
2013,4,21,110.485499999985,2013.3027,0.302699999999959,399.44
2013,4,28,117.493499999969,2013.3219,0.321899999999914,399.76
2013,5,5,124.501500000035,2013.3411,0.341100000000097,399.75
2013,5,12,131.509500000019,2013.3603,0.360300000000052,399.98
2013,5,19,138.517500000003,2013.3795,0.379500000000007,400.17
2013,5,26,145.488999999995,2013.3986,0.398599999999988,400.12
2013,6,2,152.496999999979,2013.4178,0.417799999999943,399.4
2013,6,9,159.504999999963,2013.437,0.436999999999898,398.8
2013,6,16,166.513000000029,2013.4562,0.456200000000081,398.33
2013,6,23,173.484500000022,2013.4753,0.475300000000061,398.84
2013,6,30,180.492500000006,2013.4945,0.494500000000016,398.43
2013,7,7,187.50049999999,2013.5137,0.513699999999972,397.93
2013,7,14,194.508499999973,2013.5329,0.532899999999927,397.27
2013,7,21,201.51650000004,2013.5521,0.55210000000011,397.01
2013,7,28,208.488000000033,2013.5712,0.57120000000009,396.87
2013,8,4,215.496000000016,2013.5904,0.590400000000045,395.86
2013,8,11,222.504,2013.6096,0.6096,395.32
2013,8,18,229.511999999984,2013.6288,0.628799999999956,395.34
2013,8,25,236.483499999977,2013.6479,0.647899999999936,394.42
2013,9,1,243.49149999996,2013.6671,0.667099999999891,394.05
2013,9,8,250.499500000027,2013.6863,0.686300000000074,393.59
2013,9,15,257.507500000011,2013.7055,0.705500000000029,393.73
2013,9,22,264.515499999994,2013.7247,0.724699999999984,393.58
2013,9,29,271.486999999987,2013.7438,0.743799999999965,393.52
2013,10,6,278.494999999971,2013.763,0.76299999999992,393.55
2013,10,13,285.503000000037,2013.7822,0.782200000000103,393.88
2013,10,20,292.511000000021,2013.8014,0.801400000000058,394.19
2013,10,27,299.482500000014,2013.8205,0.820500000000038,394.44
2013,11,3,306.490499999998,2013.8397,0.839699999999993,394.67
2013,11,10,313.498499999981,2013.8589,0.858899999999949,395.73
2013,11,17,320.506499999965,2013.8781,0.878099999999904,395.07
2013,11,24,327.514500000032,2013.8973,0.897300000000087,396.2
2013,12,1,334.486000000024,2013.9164,0.916400000000067,396.46
2013,12,8,341.494000000008,2013.9356,0.935600000000022,396.33
2013,12,15,348.501999999992,2013.9548,0.954799999999977,397.61
2013,12,22,355.509999999975,2013.974,0.973999999999933,397.46
2013,12,29,362.517999999959,2013.9932,0.993199999999888,397.6
2014,1,5,4.48950000003492,2014.0123,0.0123000000000957,398.41
2014,1,12,11.4975000000186,2014.0315,0.0315000000000509,397.93
2014,1,19,18.5055000000023,2014.0507,0.0507000000000062,398.15
2014,1,26,25.5134999999859,2014.0699,0.0698999999999614,398.02
2014,2,2,32.4849999999788,2014.089,0.0889999999999418,398.16
2014,2,9,39.4929999999624,2014.1082,0.108199999999897,398.06
2014,2,16,46.5010000000291,2014.1274,0.12740000000008,398.27
2014,2,23,53.5090000000127,2014.1466,0.146600000000035,398.47
2014,3,2,60.5169999999964,2014.1658,0.16579999999999,398.64
2014,3,9,67.4884999999892,2014.1849,0.184899999999971,400.07
2014,3,16,74.4964999999729,2014.2041,0.204099999999926,401.36
2014,3,23,81.5045000000396,2014.2233,0.223300000000108,400.3
2014,3,30,88.5125000000232,2014.2425,0.242500000000064,400.8
2014,4,6,95.4840000000161,2014.2616,0.261600000000044,401.29
2014,4,13,102.492,2014.2808,0.280799999999999,401.72
2014,4,20,109.499999999983,2014.3,0.299999999999955,401.77
2014,4,27,116.507999999967,2014.3192,0.31919999999991,401.92
2014,5,4,123.516000000034,2014.3384,0.338400000000092,401.9
2014,5,11,130.487500000027,2014.3575,0.357500000000073,401.91
2014,5,18,137.49550000001,2014.3767,0.376700000000028,401.93
2014,5,25,144.503499999994,2014.3959,0.395899999999983,402
2014,6,1,151.511499999978,2014.4151,0.415099999999939,401.99
2014,6,8,158.48299999997,2014.4342,0.434199999999919,401.68
2014,6,15,165.491000000037,2014.4534,0.453400000000101,401.21
2014,6,22,172.499000000021,2014.4726,0.472600000000057,401.12
2014,6,29,179.507000000004,2014.4918,0.491800000000012,400.43
2014,7,6,186.514999999988,2014.511,0.510999999999967,400.12
2014,7,13,193.486499999981,2014.5301,0.530099999999948,399.1
2014,7,20,200.494499999965,2014.5493,0.549299999999903,399.12
2014,7,27,207.502500000031,2014.5685,0.568500000000085,397.77
2014,8,3,214.510500000015,2014.5877,0.587700000000041,398.06
2014,8,10,221.482000000008,2014.6068,0.606800000000021,397.5
2014,8,17,228.489999999991,2014.626,0.625999999999976,397.04
2014,8,24,235.497999999975,2014.6452,0.645199999999932,396.59
2014,8,31,242.505999999959,2014.6644,0.664399999999887,396.63
2014,9,7,249.514000000025,2014.6836,0.683600000000069,395.27
2014,9,14,256.485500000018,2014.7027,0.70270000000005,395.33
2014,9,21,263.493500000002,2014.7219,0.721900000000005,395.71
2014,9,28,270.501499999986,2014.7411,0.74109999999996,395.58
2014,10,5,277.509499999969,2014.7603,0.760299999999916,395.82
2014,10,12,284.517500000036,2014.7795,0.779500000000098,395.91
2014,10,19,291.489000000029,2014.7986,0.798600000000079,396.12
2014,10,26,298.497000000012,2014.8178,0.817800000000034,397.81
2014,11,2,305.504999999996,2014.837,0.836999999999989,397.04
2014,11,9,312.51299999998,2014.8562,0.856199999999944,397.46
2014,11,16,319.484499999973,2014.8753,0.875299999999925,397.6
2014,11,23,326.492500000039,2014.8945,0.894500000000107,398.15
2014,11,30,333.500500000023,2014.9137,0.913700000000063,398.47
2014,12,7,340.508500000007,2014.9329,0.932900000000018,399.39
2014,12,14,347.51649999999,2014.9521,0.952099999999973,399.36
2014,12,21,354.487999999983,2014.9712,0.971199999999953,399.11
2014,12,28,361.495999999967,2014.9904,0.990399999999909,400.03
2015,1,4,3.50400000003333,2015.0096,0.00960000000009131,400.05
2015,1,11,10.512000000017,2015.0288,0.0288000000000466,400.36
2015,1,18,17.4835000000098,2015.0479,0.0479000000000269,399.7
2015,1,25,24.4914999999935,2015.0671,0.0670999999999822,400.39
2015,2,1,31.4994999999772,2015.0863,0.0862999999999374,400.44
2015,2,8,38.5074999999608,2015.1055,0.105499999999893,400.14
2015,2,15,45.5155000000275,2015.1247,0.124700000000075,400.11
2015,2,22,52.4870000000203,2015.1438,0.143800000000056,401.53
2015,3,1,59.495000000004,2015.163,0.163000000000011,401.48
2015,3,8,66.5029999999877,2015.1822,0.182199999999966,402.23
2015,3,15,73.5109999999713,2015.2014,0.201399999999921,400.98
2015,3,22,80.4824999999641,2015.2205,0.220499999999902,401.97
2015,3,29,87.4905000000308,2015.2397,0.239700000000084,402
2015,4,5,94.4985000000145,2015.2589,0.25890000000004,403.4
2015,4,12,101.506499999998,2015.2781,0.278099999999995,404.23
2015,4,19,108.514499999982,2015.2973,0.29729999999995,403.27
2015,4,26,115.485999999975,2015.3164,0.316399999999931,403.99
2015,5,3,122.494000000041,2015.3356,0.335600000000113,404.33
2015,5,10,129.502000000025,2015.3548,0.354800000000068,404.16
2015,5,17,136.510000000009,2015.374,0.374000000000024,404.16
2015,5,24,143.517999999992,2015.3932,0.393199999999979,403.99
2015,5,31,150.489499999985,2015.4123,0.412299999999959,403.37
2015,6,7,157.497499999969,2015.4315,0.431499999999915,403.41
2015,6,14,164.505500000035,2015.4507,0.450700000000097,402.56
2015,6,21,171.513500000019,2015.4699,0.469900000000052,402.88
2015,6,28,178.485000000012,2015.489,0.489000000000033,402.33
2015,7,5,185.492999999996,2015.5082,0.508199999999988,401.9
2015,7,12,192.500999999979,2015.5274,0.527399999999943,401.57
2015,7,19,199.508999999963,2015.5466,0.546599999999899,401.43
2015,7,26,206.51700000003,2015.5658,0.565800000000081,400.38
2015,8,2,213.488500000022,2015.5849,0.584900000000061,398.54
2015,8,9,220.496500000006,2015.6041,0.604100000000017,399.37
2015,8,16,227.50449999999,2015.6233,0.623299999999972,399.32
2015,8,23,234.512499999973,2015.6425,0.642499999999927,399.04
2015,8,30,241.483999999966,2015.6616,0.661599999999908,398.68
2015,9,6,248.492000000033,2015.6808,0.68080000000009,397.96
2015,9,13,255.500000000017,2015.7,0.700000000000045,397.43
2015,9,20,262.508,2015.7192,0.719200000000001,397.52
2015,9,27,269.515999999984,2015.7384,0.738399999999956,397.41
2015,10,4,276.487499999977,2015.7575,0.757499999999936,398.56
2015,10,11,283.49549999996,2015.7767,0.776699999999892,398.37
2015,10,18,290.503500000027,2015.7959,0.795900000000074,398.71
2015,10,25,297.511500000011,2015.8151,0.815100000000029,398.68
2015,11,1,304.483000000004,2015.8342,0.83420000000001,399.26
2015,11,8,311.490999999987,2015.8534,0.853399999999965,400.22
2015,11,15,318.498999999971,2015.8726,0.87259999999992,400.55
2015,11,22,325.507000000038,2015.8918,0.891800000000103,400.58
2015,11,29,332.515000000021,2015.911,0.911000000000058,401
2015,12,6,339.486500000014,2015.9301,0.930100000000039,401.52
2015,12,13,346.494499999998,2015.9493,0.949299999999994,402.55
2015,12,20,353.502499999981,2015.9685,0.968499999999949,402.81
2015,12,27,360.510499999965,2015.9877,0.987699999999904,402.28
2016,1,3,2.4820000000409,2016.0068,0.00680000000011205,402.32
2016,1,10,9.49000000002457,2016.026,0.0260000000000673,402.65
2016,1,17,16.4615000000174,2016.0451,0.0451000000000477,402.78
2016,1,24,23.4330000000102,2016.0642,0.064200000000028,403.33
2016,1,31,30.4045000000031,2016.0833,0.0833000000000084,404.75
2016,2,7,37.4124999999867,2016.1025,0.102499999999964,403.98
2016,2,14,44.3839999999796,2016.1216,0.121599999999944,403.85
2016,2,21,51.3554999999724,2016.1407,0.140699999999924,404.59
2016,2,28,58.3269999999652,2016.1598,0.159799999999905,404.24
2016,3,6,65.3350000000319,2016.179,0.179000000000087,404.18
2016,3,13,72.3065000000247,2016.1981,0.198100000000068,404.97
2016,3,20,79.2780000000175,2016.2172,0.217200000000048,405.85
2016,3,27,86.2495000000104,2016.2363,0.236300000000028,405.64
2016,4,3,93.257499999994,2016.2555,0.255499999999984,406.78
2016,4,10,100.228999999987,2016.2746,0.274599999999964,408.91
2016,4,17,107.20049999998,2016.2937,0.293699999999944,407.64
2016,4,24,114.171999999973,2016.3128,0.312799999999925,407.9
2016,5,1,121.180000000039,2016.332,0.332000000000107,407.73
2016,5,8,128.151500000032,2016.3511,0.351100000000088,408.05
2016,5,15,135.123000000025,2016.3702,0.370200000000068,407.49
2016,5,22,142.094500000018,2016.3893,0.389300000000048,408.51
2016,5,29,149.102500000001,2016.4085,0.408500000000004,407.64
2016,6,5,156.073999999994,2016.4276,0.427599999999984,407.04
2016,6,12,163.045499999987,2016.4467,0.446699999999964,407.39
2016,6,19,170.01699999998,2016.4658,0.465799999999945,406.85
2016,6,26,177.024999999963,2016.485,0.4849999999999,406.17
2016,7,3,183.996500000039,2016.5041,0.504100000000108,405.75
2016,7,10,190.968000000032,2016.5232,0.523200000000088,404.68
2016,7,17,197.939500000025,2016.5423,0.542300000000068,403.59
2016,7,24,204.947500000009,2016.5615,0.561500000000024,404.04
2016,7,31,211.919000000001,2016.5806,0.580600000000004,403.68
2016,8,7,218.890499999994,2016.5997,0.599699999999984,403.08
2016,8,14,225.898499999978,2016.6189,0.61889999999994,402.05
2016,8,21,232.869999999971,2016.638,0.63799999999992,402.11
2016,8,28,239.841499999964,2016.6571,0.6570999999999,401.16
2016,9,4,246.813000000039,2016.6762,0.676200000000108,401.18
2016,9,11,253.821000000023,2016.6954,0.695400000000063,401.47
2016,9,18,260.792500000016,2016.7145,0.714500000000044,401.08
2016,9,25,267.764000000009,2016.7336,0.733600000000024,400.94
2016,10,2,274.735500000002,2016.7527,0.752700000000004,401.13
2016,10,9,281.743499999985,2016.7719,0.77189999999996,401.78
2016,10,16,288.714999999978,2016.791,0.79099999999994,401.86
2016,10,23,295.686499999971,2016.8101,0.81009999999992,402.35
2016,10,30,302.657999999964,2016.8292,0.829199999999901,403
2016,11,6,309.66600000003,2016.8484,0.848400000000083,403
2016,11,13,316.637500000023,2016.8675,0.867500000000064,403.79
2016,11,20,323.609000000016,2016.8866,0.886600000000044,404.19
2016,11,27,330.580500000009,2016.9057,0.905700000000024,404.75
2016,12,4,337.588499999993,2016.9249,0.92489999999998,404.09
2016,12,11,344.559999999985,2016.944,0.94399999999996,405.02
2016,12,18,351.531499999978,2016.9631,0.96309999999994,404.62
2016,12,25,358.502999999971,2016.9822,0.982199999999921,404.96
2017,1,1,0.511000000037711,2017.0014,0.00140000000010332,406.14
2017,1,8,7.48250000003054,2017.0205,0.0205000000000837,406.2
2017,1,15,14.4905000000142,2017.0397,0.0397000000000389,406.41
2017,1,22,21.4984999999979,2017.0589,0.0588999999999942,406.71
2017,1,29,28.5064999999815,2017.0781,0.0780999999999494,406.43
2017,2,5,35.5144999999652,2017.0973,0.0972999999999047,406.26
2017,2,12,42.486000000041,2017.1164,0.116400000000112,406.14
2017,2,19,49.4940000000247,2017.1356,0.135600000000068,407.17
2017,2,26,56.5020000000084,2017.1548,0.154800000000023,407.6
2017,3,5,63.509999999992,2017.174,0.173999999999978,406.34
2017,3,12,70.5179999999757,2017.1932,0.193199999999933,407.77
2017,3,19,77.4894999999685,2017.2123,0.212299999999914,407.02
2017,3,26,84.4975000000352,2017.2315,0.231500000000096,408.6
2017,4,2,91.5055000000189,2017.2507,0.250700000000052,407.84
2017,4,9,98.5135000000025,2017.2699,0.269900000000007,409.03
2017,4,16,105.484999999995,2017.289,0.288999999999987,409.84
2017,4,23,112.492999999979,2017.3082,0.308199999999943,410.17
2017,4,30,119.500999999963,2017.3274,0.327399999999898,409.39
2017,5,7,126.509000000029,2017.3466,0.34660000000008,409.52
2017,5,14,133.517000000013,2017.3658,0.365800000000036,410.6
2017,5,21,140.488500000006,2017.3849,0.384900000000016,410.2
2017,5,28,147.49649999999,2017.4041,0.404099999999971,409.77
2017,6,4,154.504499999973,2017.4233,0.423299999999927,409.89
2017,6,11,161.51250000004,2017.4425,0.442500000000109,409.63
2017,6,18,168.484000000033,2017.4616,0.461600000000089,408.51
2017,6,25,175.492000000016,2017.4808,0.480800000000045,407.95
2017,7,2,182.5,2017.5,0.5,408.28
2017,7,9,189.507999999984,2017.5192,0.519199999999955,407.26
2017,7,16,196.515999999967,2017.5384,0.538399999999911,407.01
2017,7,23,203.48749999996,2017.5575,0.557499999999891,406.92
2017,7,30,210.495500000027,2017.5767,0.576700000000073,406.67
2017,8,6,217.50350000001,2017.5959,0.595900000000029,405.73
2017,8,13,224.511499999994,2017.6151,0.615099999999984,405.39
2017,8,20,231.482999999987,2017.6342,0.634199999999964,404.74
2017,8,27,238.490999999971,2017.6534,0.65339999999992,404.39
2017,9,3,245.499000000037,2017.6726,0.672600000000102,403.89
2017,9,10,252.507000000021,2017.6918,0.691800000000057,403.87
2017,9,17,259.515000000005,2017.711,0.711000000000013,403.25
2017,9,24,266.486499999997,2017.7301,0.730099999999993,402.95
2017,10,1,273.494499999981,2017.7493,0.749299999999948,403.15
2017,10,8,280.502499999965,2017.7685,0.768499999999904,403.61
2017,10,15,287.510500000031,2017.7877,0.787700000000086,404.14
2017,10,22,294.482000000024,2017.8068,0.806800000000067,404.19
2017,10,29,301.490000000008,2017.826,0.826000000000022,404.34
2017,11,5,308.497999999992,2017.8452,0.845199999999977,404.44
2017,11,12,315.505999999975,2017.8644,0.864399999999932,405.26
2017,11,19,322.513999999959,2017.8836,0.883599999999888,406.31
2017,11,26,329.485500000035,2017.9027,0.902700000000095,406.52
2017,12,3,336.493500000018,2017.9219,0.921900000000051,406.94
2017,12,10,343.501500000002,2017.9411,0.941100000000006,406.74
2017,12,17,350.509499999986,2017.9603,0.960299999999961,406.99
2017,12,24,357.517499999969,2017.9795,0.979499999999916,407.41
2017,12,31,364.488999999962,2017.9986,0.998599999999897,407.57
2018,1,7,6.49700000002895,2018.0178,0.0178000000000793,408.33
2018,1,14,13.5050000000126,2018.037,0.0370000000000346,408.08
2018,1,21,20.5129999999963,2018.0562,0.0561999999999898,408.47
2018,1,28,27.4844999999891,2018.0753,0.0752999999999702,408.07
2018,2,4,34.4924999999728,2018.0945,0.0944999999999254,408.4
2018,2,11,41.5005000000394,2018.1137,0.113700000000108,408.56
2018,2,18,48.5085000000231,2018.1329,0.132900000000063,408.65
2018,2,25,55.5165000000068,2018.1521,0.152100000000019,409.09
2018,3,4,62.4879999999996,2018.1712,0.171199999999999,410.03
2018,3,11,69.4959999999833,2018.1904,0.190399999999954,408.91
2018,3,18,76.5039999999669,2018.2096,0.209599999999909,409.32
2018,3,25,83.5120000000336,2018.2288,0.228800000000092,410.22
2018,4,1,90.4835000000264,2018.2479,0.247900000000072,409.39
2018,4,8,97.4915000000101,2018.2671,0.267100000000028,409.65
2018,4,15,104.499499999994,2018.2863,0.286299999999983,411.26
2018,4,22,111.507499999977,2018.3055,0.305499999999938,411.88
2018,4,29,118.515499999961,2018.3247,0.324699999999893,409.86
2018,5,6,125.487000000037,2018.3438,0.343800000000101,411.26
2018,5,13,132.495000000021,2018.363,0.363000000000056,412.07
2018,5,20,139.503000000004,2018.3822,0.382200000000012,411.65
2018,5,27,146.510999999988,2018.4014,0.401399999999967,411.61
2018,6,3,153.482499999981,2018.4205,0.420499999999947,411.14
2018,6,10,160.490499999964,2018.4397,0.439699999999903,411.36
2018,6,17,167.498500000031,2018.4589,0.458900000000085,410.56
2018,6,24,174.506500000015,2018.4781,0.47810000000004,410.76
2018,7,1,181.514499999998,2018.4973,0.497299999999996,409.6
2018,7,8,188.485999999991,2018.5164,0.516399999999976,409.35
2018,7,15,195.493999999975,2018.5356,0.535599999999931,408.74
2018,7,22,202.501999999959,2018.5548,0.554799999999886,408.48
2018,7,29,209.510000000025,2018.574,0.574000000000069,407.65
2018,8,5,216.518000000009,2018.5932,0.593200000000024,407.42
2018,8,12,223.489500000002,2018.6123,0.612300000000005,407.26
2018,8,19,230.497499999985,2018.6315,0.63149999999996,407.03
2018,8,26,237.505499999969,2018.6507,0.650699999999915,406.3
2018,9,2,244.513500000036,2018.6699,0.669900000000098,405.68
2018,9,9,251.485000000029,2018.689,0.689000000000078,405.58
2018,9,16,258.493000000012,2018.7082,0.708200000000033,405.88
2018,9,23,265.500999999996,2018.7274,0.727399999999989,405.74
2018,9,30,272.50899999998,2018.7466,0.746599999999944,405.69
2018,10,7,279.516999999963,2018.7658,0.765799999999899,405.77
2018,10,14,286.488500000039,2018.7849,0.784900000000107,406.2
2018,10,21,293.496500000023,2018.8041,0.804100000000062,406.81
2018,10,28,300.504500000006,2018.8233,0.823300000000017,406.67
2018,11,4,307.51249999999,2018.8425,0.842499999999973,407.18
2018,11,11,314.483999999983,2018.8616,0.861599999999953,408.94
2018,11,18,321.491999999967,2018.8808,0.880799999999908,408.78
2018,11,25,328.500000000033,2018.9,0.900000000000091,408.58
2018,12,2,335.508000000017,2018.9192,0.919200000000046,408.68
2018,12,9,342.516000000001,2018.9384,0.938400000000001,409.6
2018,12,16,349.487499999993,2018.9575,0.957499999999982,409.51
2018,12,23,356.495499999977,2018.9767,0.976699999999937,409.33
2018,12,30,363.503499999961,2018.9959,0.995899999999892,409.8
2019,1,6,5.51150000002735,2019.0151,0.0151000000000749,410.86
2019,1,13,12.4830000000202,2019.0342,0.0342000000000553,410.55
2019,1,20,19.4910000000039,2019.0534,0.0534000000000106,412.19
2019,1,27,26.4989999999875,2019.0726,0.0725999999999658,411.23
2019,2,3,33.5069999999712,2019.0918,0.0917999999999211,411.83
2019,2,10,40.5150000000378,2019.111,0.111000000000104,412.63
2019,2,17,47.4865000000307,2019.1301,0.130100000000084,411.19
2019,2,24,54.4945000000143,2019.1493,0.149300000000039,412.62
2019,3,3,61.502499999998,2019.1685,0.168499999999995,412.37
2019,3,10,68.5104999999817,2019.1877,0.18769999999995,412.37
2019,3,17,75.4819999999745,2019.2068,0.20679999999993,412.02
2019,3,24,82.4900000000412,2019.226,0.226000000000113,411.53
2019,3,31,89.4980000000248,2019.2452,0.245200000000068,412.4
2019,4,7,96.5060000000085,2019.2644,0.264400000000023,413.35
2019,4,14,103.513999999992,2019.2836,0.283599999999979,413.82
2019,4,21,110.485499999985,2019.3027,0.302699999999959,413.99
2019,4,28,117.493499999969,2019.3219,0.321899999999914,414.52
2019,5,5,124.501500000035,2019.3411,0.341100000000097,414.54
2019,5,12,131.509500000019,2019.3603,0.360300000000052,415.62
2019,5,19,138.517500000003,2019.3795,0.379500000000007,414.97
2019,5,26,145.488999999995,2019.3986,0.398599999999988,414.52
2019,6,2,152.496999999979,2019.4178,0.417799999999943,414.62
2019,6,9,159.504999999963,2019.437,0.436999999999898,414.31
2019,6,16,166.513000000029,2019.4562,0.456200000000081,414.09
2019,6,23,173.484500000022,2019.4753,0.475300000000061,413.65
2019,6,30,180.492500000006,2019.4945,0.494500000000016,413.66
2019,7,7,187.50049999999,2019.5137,0.513699999999972,412.32
2019,7,14,194.508499999973,2019.5329,0.532899999999927,412.38
2019,7,21,201.51650000004,2019.5521,0.55210000000011,411.08
2019,7,28,208.488000000033,2019.5712,0.57120000000009,410.29
2019,8,4,215.496000000016,2019.5904,0.590400000000045,410.56
2019,8,11,222.504,2019.6096,0.6096,410.5
2019,8,18,229.511999999984,2019.6288,0.628799999999956,409.8
